Index,Company,Category,Indicator,IndicatorNr,IndicatorSuffix,Branch,Composite,Class,Service,Score,serviceBrand
2019,AmericaMovil,G,G04c,4,c,Company,Group,Group,Group,0,NA
2019,AmericaMovil,G,G04c,4,c,Company,OpCom,OpCom,Operating Company,0,NA
2019,AmericaMovil,G,G04c,4,c,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,G,G04c,4,c,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,G,G04d,4,d,Company,Group,Group,Group,0,NA
2019,AmericaMovil,G,G04d,4,d,Company,OpCom,OpCom,Operating Company,0,NA
2019,AmericaMovil,G,G04d,4,d,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,G,G04d,4,d,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,G,G04e,4,e,Company,Group,Group,Group,NA,NA
2019,AmericaMovil,G,G04e,4,e,Company,OpCom,OpCom,Operating Company,NA,NA
2019,AmericaMovil,G,G04e,4,e,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,G,G04e,4,e,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,G,G05,5,NA,Company,Group,Group,Group,0,NA
2019,AmericaMovil,G,G05,5,NA,Company,OpCom,OpCom,Operating Company,0,NA
2019,AmericaMovil,G,G06a,6,a,Services,Mobile Services,mobile,Prepaid mobile,39,Telcel
2019,AmericaMovil,G,G06a,6,a,Services,Mobile Services,mobile,Postpaid mobile,39,Telcel
2019,AmericaMovil,G,G06b,6,b,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,G,G06b,6,b,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F01a,1,a,Services,Mobile Services,mobile,Prepaid mobile,67,Telcel
2019,AmericaMovil,F,F01a,1,a,Services,Mobile Services,mobile,Postpaid mobile,67,Telcel
2019,AmericaMovil,F,F01b,1,b,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F01b,1,b,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F01c,1,c,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F01c,1,c,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F01d,1,d,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F01d,1,d,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F02a,2,a,Services,Mobile Services,mobile,Prepaid mobile,50,Telcel
2019,AmericaMovil,F,F02a,2,a,Services,Mobile Services,mobile,Postpaid mobile,50,Telcel
2019,AmericaMovil,F,F02b,2,b,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F02b,2,b,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F02c,2,c,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F02c,2,c,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F02d,2,d,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F02d,2,d,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F03a,3,a,Services,Mobile Services,mobile,Prepaid mobile,83,Telcel
2019,AmericaMovil,F,F03a,3,a,Services,Mobile Services,mobile,Postpaid mobile,83,Telcel
2019,AmericaMovil,F,F03b,3,b,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F03b,3,b,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F03c,3,c,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F03c,3,c,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F04a,4,a,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F04a,4,a,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F04b,4,b,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F04b,4,b,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F04c,4,c,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F04c,4,c,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F05a,5,a,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,F,F05a,5,a,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,F,F05b,5,b,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,F,F05b,5,b,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,F,F06,6,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,F,F06,6,NA,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,F,F07,7,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,F,F07,7,NA,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,F,F08,8,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,F,F08,8,NA,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,F,F09,9,NA,Services,Mobile Services,mobile,Prepaid mobile,25,Telcel
2019,AmericaMovil,F,F09,9,NA,Services,Mobile Services,mobile,Postpaid mobile,25,Telcel
2019,AmericaMovil,F,F10,10,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,F,F10,10,NA,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,F,F11,11,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,F,F11,11,NA,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F12,12,NA,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F12,12,NA,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,F,F13,13,NA,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,F,F13,13,NA,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,P,P01a,1,a,Services,Mobile Services,mobile,Prepaid mobile,83,Telcel
2019,AmericaMovil,P,P01a,1,a,Services,Mobile Services,mobile,Postpaid mobile,83,Telcel
2019,AmericaMovil,P,P01b,1,b,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,P,P01b,1,b,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,P,P02a,2,a,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,P,P02a,2,a,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,P,P02b,2,b,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,P,P02b,2,b,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,P,P03a,3,a,Services,Mobile Services,mobile,Prepaid mobile,17,Telcel
2019,AmericaMovil,P,P03a,3,a,Services,Mobile Services,mobile,Postpaid mobile,17,Telcel
2019,AmericaMovil,P,P03b,3,b,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,P,P03b,3,b,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,P,P04,4,NA,Services,Mobile Services,mobile,Prepaid mobile,50,Telcel
2019,AmericaMovil,P,P04,4,NA,Services,Mobile Services,mobile,Postpaid mobile,50,Telcel
2019,AmericaMovil,P,P05,5,NA,Services,Mobile Services,mobile,Prepaid mobile,38,Telcel
2019,AmericaMovil,P,P05,5,NA,Services,Mobile Services,mobile,Postpaid mobile,38,Telcel
2019,AmericaMovil,P,P06,6,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,P,P06,6,NA,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,P,P07,7,NA,Services,Mobile Services,mobile,Prepaid mobile,25,Telcel
2019,AmericaMovil,P,P07,7,NA,Services,Mobile Services,mobile,Postpaid mobile,25,Telcel
2019,AmericaMovil,P,P08,8,NA,Services,Mobile Services,mobile,Prepaid mobile,13,Telcel
2019,AmericaMovil,P,P08,8,NA,Services,Mobile Services,mobile,Postpaid mobile,13,Telcel
2019,AmericaMovil,P,P09,9,NA,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,P,P09,9,NA,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,P,P10a,10,a,Services,Mobile Services,mobile,Prepaid mobile,7,Telcel
2019,AmericaMovil,P,P10a,10,a,Services,Mobile Services,mobile,Postpaid mobile,7,Telcel
2019,AmericaMovil,P,P10b,10,b,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,P,P10b,10,b,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,P,P11a,11,a,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,P,P11a,11,a,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,P,P11b,11,b,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,P,P11b,11,b,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,P,P12,12,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,P,P12,12,NA,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,P,P13,13,NA,Services,Mobile Services,mobile,Prepaid mobile,67,Telcel
2019,AmericaMovil,P,P13,13,NA,Services,Mobile Services,mobile,Postpaid mobile,67,Telcel
2019,AmericaMovil,P,P14,14,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,P,P14,14,NA,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,P,P15,15,NA,Services,Mobile Services,mobile,Prepaid mobile,0,Telcel
2019,AmericaMovil,P,P15,15,NA,Services,Mobile Services,mobile,Postpaid mobile,0,Telcel
2019,AmericaMovil,P,P16,16,NA,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,P,P16,16,NA,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,P,P17,17,NA,Services,Mobile Services,mobile,Prepaid mobile,NA,Telcel
2019,AmericaMovil,P,P17,17,NA,Services,Mobile Services,mobile,Postpaid mobile,NA,Telcel
2019,AmericaMovil,P,P18,18,NA,Services,Mobile Services,mobile,Prepaid mobile,100,Telcel
2019,AmericaMovil,P,P18,18,NA,Services,Mobile Services,mobile,Postpaid mobile,100,Telcel
2019,Apple,G,G01,1,NA,Company,Group,Group,Group,50,NA
2019,Apple,G,G01,1,NA,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G02,2,NA,Company,Group,Group,Group,50,NA
2019,Apple,G,G02,2,NA,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G02,2,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),50,NA
2019,Apple,G,G02,2,NA,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,G,G02,2,NA,Services,Services,cloud,iCloud,50,NA
2019,Apple,G,G03,3,NA,Company,Group,Group,Group,50,NA
2019,Apple,G,G03,3,NA,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G03,3,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),50,NA
2019,Apple,G,G03,3,NA,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,G,G03,3,NA,Services,Services,cloud,iCloud,50,NA
2019,Apple,G,G04a,4,a,Company,Group,Group,Group,42,NA
2019,Apple,G,G04a,4,a,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G04a,4,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),42,NA
2019,Apple,G,G04a,4,a,Services,Services,messagingVoip,iMessage,42,NA
2019,Apple,G,G04a,4,a,Services,Services,cloud,iCloud,42,NA
2019,Apple,G,G04b,4,b,Company,Group,Group,Group,0,NA
2019,Apple,G,G04b,4,b,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G04b,4,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),0,NA
2019,Apple,G,G04b,4,b,Services,Services,messagingVoip,iMessage,0,NA
2019,Apple,G,G04b,4,b,Services,Services,cloud,iCloud,0,NA
2019,Apple,G,G04c,4,c,Company,Group,Group,Group,0,NA
2019,Apple,G,G04c,4,c,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G04c,4,c,Services,Services,mobileEcosystem,iOS (mobile ecosystem),0,NA
2019,Apple,G,G04c,4,c,Services,Services,messagingVoip,iMessage,0,NA
2019,Apple,G,G04c,4,c,Services,Services,cloud,iCloud,0,NA
2019,Apple,G,G04d,4,d,Company,Group,Group,Group,0,NA
2019,Apple,G,G04d,4,d,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G04d,4,d,Services,Services,mobileEcosystem,iOS (mobile ecosystem),0,NA
2019,Apple,G,G04d,4,d,Services,Services,messagingVoip,iMessage,0,NA
2019,Apple,G,G04d,4,d,Services,Services,cloud,iCloud,0,NA
2019,Apple,G,G04e,4,e,Company,Group,Group,Group,NA,NA
2019,Apple,G,G04e,4,e,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G04e,4,e,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,G,G04e,4,e,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,G,G04e,4,e,Services,Services,cloud,iCloud,NA,NA
2019,Apple,G,G05,5,NA,Company,Group,Group,Group,0,NA
2019,Apple,G,G05,5,NA,Company,OpCom,OpCom,Operating Company,NA,NA
2019,Apple,G,G06a,6,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),28,NA
2019,Apple,G,G06a,6,a,Services,Services,messagingVoip,iMessage,17,NA
2019,Apple,G,G06a,6,a,Services,Services,cloud,iCloud,17,NA
2019,Apple,G,G06b,6,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,G,G06b,6,b,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,G,G06b,6,b,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F01a,1,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),50,NA
2019,Apple,F,F01a,1,a,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,F,F01a,1,a,Services,Services,cloud,iCloud,83,NA
2019,Apple,F,F01b,1,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F01b,1,b,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F01b,1,b,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F01c,1,c,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F01c,1,c,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F01c,1,c,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F01d,1,d,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F01d,1,d,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F01d,1,d,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F02a,2,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),0,NA
2019,Apple,F,F02a,2,a,Services,Services,messagingVoip,iMessage,0,NA
2019,Apple,F,F02a,2,a,Services,Services,cloud,iCloud,50,NA
2019,Apple,F,F02b,2,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F02b,2,b,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F02b,2,b,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F02c,2,c,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F02c,2,c,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F02c,2,c,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F02d,2,d,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F02d,2,d,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F02d,2,d,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F03a,3,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),40,NA
2019,Apple,F,F03a,3,a,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,F,F03a,3,a,Services,Services,cloud,iCloud,83,NA
2019,Apple,F,F03b,3,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F03b,3,b,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F03b,3,b,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F03c,3,c,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F03c,3,c,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F03c,3,c,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F04a,4,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F04a,4,a,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F04a,4,a,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F04b,4,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F04b,4,b,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F04b,4,b,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F04c,4,c,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F04c,4,c,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F04c,4,c,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F05a,5,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),100,NA
2019,Apple,F,F05a,5,a,Services,Services,messagingVoip,iMessage,100,NA
2019,Apple,F,F05a,5,a,Services,Services,cloud,iCloud,100,NA
2019,Apple,F,F05b,5,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),30,NA
2019,Apple,F,F05b,5,b,Services,Services,messagingVoip,iMessage,0,NA
2019,Apple,F,F05b,5,b,Services,Services,cloud,iCloud,20,NA
2019,Apple,F,F06,6,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),45,NA
2019,Apple,F,F06,6,NA,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,F,F06,6,NA,Services,Services,cloud,iCloud,45,NA
2019,Apple,F,F07,7,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),0,NA
2019,Apple,F,F07,7,NA,Services,Services,messagingVoip,iMessage,0,NA
2019,Apple,F,F07,7,NA,Services,Services,cloud,iCloud,0,NA
2019,Apple,F,F08,8,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),13,NA
2019,Apple,F,F08,8,NA,Services,Services,messagingVoip,iMessage,13,NA
2019,Apple,F,F08,8,NA,Services,Services,cloud,iCloud,13,NA
2019,Apple,F,F09,9,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F09,9,NA,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F09,9,NA,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F10,10,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F10,10,NA,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F10,10,NA,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F11,11,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),50,NA
2019,Apple,F,F11,11,NA,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,F,F11,11,NA,Services,Services,cloud,iCloud,50,NA
2019,Apple,F,F12,12,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F12,12,NA,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F12,12,NA,Services,Services,cloud,iCloud,NA,NA
2019,Apple,F,F13,13,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,F,F13,13,NA,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,F,F13,13,NA,Services,Services,cloud,iCloud,NA,NA
2019,Apple,P,P01a,1,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),100,NA
2019,Apple,P,P01a,1,a,Services,Services,messagingVoip,iMessage,100,NA
2019,Apple,P,P01a,1,a,Services,Services,cloud,iCloud,100,NA
2019,Apple,P,P01b,1,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,P,P01b,1,b,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,P,P01b,1,b,Services,Services,cloud,iCloud,NA,NA
2019,Apple,P,P02a,2,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),10,NA
2019,Apple,P,P02a,2,a,Services,Services,messagingVoip,iMessage,13,NA
2019,Apple,P,P02a,2,a,Services,Services,cloud,iCloud,13,NA
2019,Apple,P,P02b,2,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,P,P02b,2,b,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,P,P02b,2,b,Services,Services,cloud,iCloud,NA,NA
2019,Apple,P,P03a,3,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),20,NA
2019,Apple,P,P03a,3,a,Services,Services,messagingVoip,iMessage,33,NA
2019,Apple,P,P03a,3,a,Services,Services,cloud,iCloud,33,NA
2019,Apple,P,P03b,3,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),NA,NA
2019,Apple,P,P03b,3,b,Services,Services,messagingVoip,iMessage,NA,NA
2019,Apple,P,P03b,3,b,Services,Services,cloud,iCloud,NA,NA
2019,Apple,P,P04,4,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),33,NA
2019,Apple,P,P04,4,NA,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,P,P04,4,NA,Services,Services,cloud,iCloud,50,NA
2019,Apple,P,P05,5,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),50,NA
2019,Apple,P,P05,5,NA,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,P,P05,5,NA,Services,Services,cloud,iCloud,50,NA
2019,Apple,P,P06,6,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),7,NA
2019,Apple,P,P06,6,NA,Services,Services,messagingVoip,iMessage,10,NA
2019,Apple,P,P06,6,NA,Services,Services,cloud,iCloud,20,NA
2019,Apple,P,P07,7,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),50,NA
2019,Apple,P,P07,7,NA,Services,Services,messagingVoip,iMessage,38,NA
2019,Apple,P,P07,7,NA,Services,Services,cloud,iCloud,38,NA
2019,Apple,P,P08,8,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),40,NA
2019,Apple,P,P08,8,NA,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,P,P08,8,NA,Services,Services,cloud,iCloud,50,NA
2019,Apple,P,P09,9,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),100,NA
2019,Apple,P,P09,9,NA,Services,Services,messagingVoip,iMessage,100,NA
2019,Apple,P,P09,9,NA,Services,Services,cloud,iCloud,100,NA
2019,Apple,P,P10a,10,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),100,NA
2019,Apple,P,P10a,10,a,Services,Services,messagingVoip,iMessage,100,NA
2019,Apple,P,P10a,10,a,Services,Services,cloud,iCloud,100,NA
2019,Apple,P,P10b,10,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),0,NA
2019,Apple,P,P10b,10,b,Services,Services,messagingVoip,iMessage,0,NA
2019,Apple,P,P10b,10,b,Services,Services,cloud,iCloud,0,NA
2019,Apple,P,P11a,11,a,Services,Services,mobileEcosystem,iOS (mobile ecosystem),80,NA
2019,Apple,P,P11a,11,a,Services,Services,messagingVoip,iMessage,80,NA
2019,Apple,P,P11a,11,a,Services,Services,cloud,iCloud,80,NA
2019,Apple,P,P11b,11,b,Services,Services,mobileEcosystem,iOS (mobile ecosystem),0,NA
2019,Apple,P,P11b,11,b,Services,Services,messagingVoip,iMessage,0,NA
2019,Apple,P,P11b,11,b,Services,Services,cloud,iCloud,0,NA
2019,Apple,P,P12,12,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),67,NA
2019,Apple,P,P12,12,NA,Services,Services,messagingVoip,iMessage,67,NA
2019,Apple,P,P12,12,NA,Services,Services,cloud,iCloud,67,NA
2019,Apple,P,P13,13,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),67,NA
2019,Apple,P,P13,13,NA,Services,Services,messagingVoip,iMessage,67,NA
2019,Apple,P,P13,13,NA,Services,Services,cloud,iCloud,67,NA
2019,Apple,P,P14,14,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),17,NA
2019,Apple,P,P14,14,NA,Services,Services,messagingVoip,iMessage,33,NA
2019,Apple,P,P14,14,NA,Services,Services,cloud,iCloud,33,NA
2019,Apple,P,P15,15,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),50,NA
2019,Apple,P,P15,15,NA,Services,Services,messagingVoip,iMessage,50,NA
2019,Apple,P,P15,15,NA,Services,Services,cloud,iCloud,50,NA
2019,Apple,P,P16,16,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),100,NA
2019,Apple,P,P16,16,NA,Services,Services,messagingVoip,iMessage,100,NA
2019,Apple,P,P16,16,NA,Services,Services,cloud,iCloud,38,NA
2019,Apple,P,P17,17,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),83,NA
2019,Apple,P,P17,17,NA,Services,Services,messagingVoip,iMessage,83,NA
2019,Apple,P,P17,17,NA,Services,Services,cloud,iCloud,83,NA
2019,Apple,P,P18,18,NA,Services,Services,mobileEcosystem,iOS (mobile ecosystem),100,NA
2019,Apple,P,P18,18,NA,Services,Services,messagingVoip,iMessage,100,NA
2019,Apple,P,P18,18,NA,Services,Services,cloud,iCloud,100,NA
2019,ATT,G,G01,1,NA,Company,Group,Group,Group,100,NA
2019,ATT,G,G01,1,NA,Company,OpCom,OpCom,Operating Company,NA,NA
2019,ATT,G,G02,2,NA,Company,Group,Group,Group,100,NA
2019,ATT,G,G02,2,NA,Company,OpCom,OpCom,Operating Company,NA,NA
2019,ATT,G,G02,2,NA,Services,Services,broadband,Fixed-line broadband,100,AT&T
2019,ATT,G,G02,2,NA,Services,Mobile Services,mobile,Prepaid mobile,100,AT&T
2019,ATT,G,G02,2,NA,Services,Mobile Services,mobile,Postpaid mobile,100,AT&T
2019,ATT,G,G03,3,NA,Company,Group,Group,Group,88,NA
2019,ATT,G,G03,3,NA,Company,OpCom,OpCom,Operating Company,NA,NA
