Index,Company,Indicator,Category,IndicatorNr,IndicatorFam,isSubindicator,IndicatorSuffix,Score,Score_Adjusted,labelLong,description
2019,ATT,G04,G,4,G04,FALSE,NA,8.33,8.33,NA,NA
2019,ATT,G04a,G,4,G04,TRUE,a,33.33,33.33,Impact assessment: Governments and regulations,Coming soon
2019,ATT,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2019,ATT,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2019,ATT,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2019,ATT,G04e,G,4,G04,TRUE,e,NA,NA,Impact assessment: Zero-rating,Coming soon
2019,ATT,G05,G,5,G05,FALSE,NA,50,50,Stakeholder engagement and accountability,Coming soon
2019,ATT,G06,G,6,G06,FALSE,NA,33.33,33.33,NA,NA
2019,ATT,G06a,G,6,G06,TRUE,a,33.33,33.33,Remedy,Coming soon
2019,ATT,G06b,G,6,G06,TRUE,b,NA,NA,Process for content moderation appeals,Coming soon
2019,ATT,F01,F,1,F01,FALSE,NA,83.33,83.33,NA,NA
2019,ATT,F01a,F,1,F01,TRUE,a,83.33,83.33,Access to terms of service,Coming soon
2019,ATT,F01b,F,1,F01,TRUE,b,NA,NA,Access to advertising content policies,Coming soon
2019,ATT,F01c,F,1,F01,TRUE,c,NA,NA,Access to advertising targeting policies,Coming soon
2019,ATT,F01d,F,1,F01,TRUE,d,NA,NA,Access to algorithmic system use policies,Coming soon
2019,ATT,F02,F,2,F02,FALSE,NA,28.13,28.13,NA,NA
2019,ATT,F02a,F,2,F02,TRUE,a,28.13,28.13,Changes to terms of service,Coming soon
2019,ATT,F02b,F,2,F02,TRUE,b,NA,NA,Changes to advertising content policies,Coming soon
2019,ATT,F02c,F,2,F02,TRUE,c,NA,NA,Changes to advertising targeting policies,Coming soon
2019,ATT,F02d,F,2,F02,TRUE,d,NA,NA,Changes to algorithmic system use policies,Coming soon
2019,ATT,F03,F,3,F03,FALSE,NA,71.67,71.67,NA,NA
2019,ATT,F03a,F,3,F03,TRUE,a,71.67,71.67,Process for terms of service enforcement,Coming soon
2019,ATT,F03b,F,3,F03,TRUE,b,NA,NA,Advertising content rules and enforcement,Coming soon
2019,ATT,F03c,F,3,F03,TRUE,c,NA,NA,Advertising targeting rules and enforcement,Coming soon
2019,ATT,F04,F,4,F04,FALSE,NA,NA,NA,NA,NA
2019,ATT,F04a,F,4,F04,TRUE,a,NA,NA,Data about content restrictions to enforce terms of service,Coming soon
2019,ATT,F04b,F,4,F04,TRUE,b,NA,NA,Data about account restrictions to enforce terms of service,Coming soon
2019,ATT,F04c,F,4,F04,TRUE,c,NA,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2019,ATT,F05,F,5,F05,FALSE,NA,57.86,57.86,NA,NA
2019,ATT,F05a,F,5,F05,TRUE,a,85.71,85.71,Process for responding to government demands to restrict content or accounts,Coming soon
2019,ATT,F05b,F,5,F05,TRUE,b,30,30,Process for responding to private requests for content or account restriction,Coming soon
2019,ATT,F06,F,6,F06,FALSE,NA,20,20,Data about government demands to restrict content and accounts,Coming soon
2019,ATT,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2019,ATT,F08,F,8,F08,FALSE,NA,33.33,33.33,User notification about content and account restriction,Coming soon
2019,ATT,F09,F,9,F09,FALSE,NA,50,50,Network management (telecommunications companies),Coming soon
2019,ATT,F10,F,10,F10,FALSE,NA,12.5,12.5,Network shutdown (telecommunications companies),Coming soon
2019,ATT,F11,F,11,F11,FALSE,NA,100,100,Identity policy,Coming soon
2019,ATT,F12,F,12,F12,FALSE,NA,NA,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2019,ATT,F13,F,13,F13,FALSE,NA,NA,NA,Automated software agents (“bots”),Coming soon
2019,ATT,P01,P,1,P01,FALSE,NA,100,100,NA,NA
2019,ATT,P01a,P,1,P01,TRUE,a,100,100,Access to privacy policies,Coming soon
2019,ATT,P01b,P,1,P01,TRUE,b,NA,NA,Access to algorithmic system development policies,Coming soon
2019,ATT,P02,P,2,P02,FALSE,NA,37.5,37.5,NA,NA
2019,ATT,P02a,P,2,P02,TRUE,a,37.5,37.5,Changes to privacy policies,Coming soon
2019,ATT,P02b,P,2,P02,TRUE,b,NA,NA,Changes to algorithmic system development policies,Coming soon
2019,ATT,P03,P,3,P03,FALSE,NA,50,50,NA,NA
2019,ATT,P03a,P,3,P03,TRUE,a,50,50,Collection of user information,Coming soon
2019,ATT,P03b,P,3,P03,TRUE,b,NA,NA,Inference of user information,Coming soon
2019,ATT,P04,P,4,P04,FALSE,NA,37.5,37.5,Sharing of user information,Coming soon
2019,ATT,P05,P,5,P05,FALSE,NA,37.5,37.5,"Purpose for collecting, inferring, and sharing user information",Coming soon
2019,ATT,P06,P,6,P06,FALSE,NA,10,10,Retention of user informations,Coming soon
2019,ATT,P07,P,7,P07,FALSE,NA,25,25,Users’ control over their own user information,Coming soon
2019,ATT,P08,P,8,P08,FALSE,NA,68.75,68.75,Users’ access to their own user information,Coming soon
2019,ATT,P09,P,9,P09,FALSE,NA,NA,NA,Collection of user information from third parties,Coming soon
2019,ATT,P10,P,10,P10,FALSE,NA,50,50,NA,NA
2019,ATT,P10a,P,10,P10,TRUE,a,100,100,Process for responding to government demands for user information,Coming soon
2019,ATT,P10b,P,10,P10,TRUE,b,0,0,Process for responding to private requests for user information,Coming soon
2019,ATT,P11,P,11,P11,FALSE,NA,35,35,NA,NA
2019,ATT,P11a,P,11,P11,TRUE,a,70,70,Data about government requests for user information,Coming soon
2019,ATT,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2019,ATT,P12,P,12,P12,FALSE,NA,0,0,User notification about third-party requests for user information,Coming soon
2019,ATT,P13,P,13,P13,FALSE,NA,100,100,Security oversight,Coming soon
2019,ATT,P14,P,14,P14,FALSE,NA,25,25,Addressing security vulnerabilities,Coming soon
2019,ATT,P15,P,15,P15,FALSE,NA,16.67,16.67,Data breaches,Coming soon
2019,ATT,P16,P,16,P16,FALSE,NA,NA,NA,Encryption of user communication and private content (digital platforms),Coming soon
2019,ATT,P17,P,17,P17,FALSE,NA,NA,NA,Account Security (digital platforms),Coming soon
2019,ATT,P18,P,18,P18,FALSE,NA,100,100,Inform and educate users about potential risks,Coming soon
2019,Axiata,G01,G,1,G01,FALSE,NA,0,0,Policy commitment,Coming soon
2019,Axiata,G02,G,2,G02,FALSE,NA,33.33,33.33,Governance and management oversight,Coming soon
2019,Axiata,G03,G,3,G03,FALSE,NA,12.5,12.5,Internal implementation,Coming soon
2019,Axiata,G04,G,4,G04,FALSE,NA,0,0,NA,NA
2019,Axiata,G04a,G,4,G04,TRUE,a,0,0,Impact assessment: Governments and regulations,Coming soon
2019,Axiata,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2019,Axiata,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2019,Axiata,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2019,Axiata,G04e,G,4,G04,TRUE,e,NA,NA,Impact assessment: Zero-rating,Coming soon
2019,Axiata,G05,G,5,G05,FALSE,NA,0,0,Stakeholder engagement and accountability,Coming soon
2019,Axiata,G06,G,6,G06,FALSE,NA,11.11,11.11,NA,NA
2019,Axiata,G06a,G,6,G06,TRUE,a,11.11,11.11,Remedy,Coming soon
2019,Axiata,G06b,G,6,G06,TRUE,b,NA,NA,Process for content moderation appeals,Coming soon
2019,Axiata,F01,F,1,F01,FALSE,NA,66.67,66.67,NA,NA
2019,Axiata,F01a,F,1,F01,TRUE,a,66.67,66.67,Access to terms of service,Coming soon
2019,Axiata,F01b,F,1,F01,TRUE,b,NA,NA,Access to advertising content policies,Coming soon
2019,Axiata,F01c,F,1,F01,TRUE,c,NA,NA,Access to advertising targeting policies,Coming soon
2019,Axiata,F01d,F,1,F01,TRUE,d,NA,NA,Access to algorithmic system use policies,Coming soon
2019,Axiata,F02,F,2,F02,FALSE,NA,0,0,NA,NA
2019,Axiata,F02a,F,2,F02,TRUE,a,0,0,Changes to terms of service,Coming soon
2019,Axiata,F02b,F,2,F02,TRUE,b,NA,NA,Changes to advertising content policies,Coming soon
2019,Axiata,F02c,F,2,F02,TRUE,c,NA,NA,Changes to advertising targeting policies,Coming soon
2019,Axiata,F02d,F,2,F02,TRUE,d,NA,NA,Changes to algorithmic system use policies,Coming soon
2019,Axiata,F03,F,3,F03,FALSE,NA,33.33,33.33,NA,NA
2019,Axiata,F03a,F,3,F03,TRUE,a,33.33,33.33,Process for terms of service enforcement,Coming soon
2019,Axiata,F03b,F,3,F03,TRUE,b,NA,NA,Advertising content rules and enforcement,Coming soon
2019,Axiata,F03c,F,3,F03,TRUE,c,NA,NA,Advertising targeting rules and enforcement,Coming soon
2019,Axiata,F04,F,4,F04,FALSE,NA,NA,NA,NA,NA
2019,Axiata,F04a,F,4,F04,TRUE,a,NA,NA,Data about content restrictions to enforce terms of service,Coming soon
2019,Axiata,F04b,F,4,F04,TRUE,b,NA,NA,Data about account restrictions to enforce terms of service,Coming soon
2019,Axiata,F04c,F,4,F04,TRUE,c,NA,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2019,Axiata,F05,F,5,F05,FALSE,NA,0,0,NA,NA
2019,Axiata,F05a,F,5,F05,TRUE,a,0,0,Process for responding to government demands to restrict content or accounts,Coming soon
2019,Axiata,F05b,F,5,F05,TRUE,b,0,0,Process for responding to private requests for content or account restriction,Coming soon
2019,Axiata,F06,F,6,F06,FALSE,NA,0,0,Data about government demands to restrict content and accounts,Coming soon
2019,Axiata,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2019,Axiata,F08,F,8,F08,FALSE,NA,0,0,User notification about content and account restriction,Coming soon
2019,Axiata,F09,F,9,F09,FALSE,NA,50,50,Network management (telecommunications companies),Coming soon
2019,Axiata,F10,F,10,F10,FALSE,NA,6.25,6.25,Network shutdown (telecommunications companies),Coming soon
2019,Axiata,F11,F,11,F11,FALSE,NA,0,0,Identity policy,Coming soon
2019,Axiata,F12,F,12,F12,FALSE,NA,NA,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2019,Axiata,F13,F,13,F13,FALSE,NA,NA,NA,Automated software agents (“bots”),Coming soon
2019,Axiata,P01,P,1,P01,FALSE,NA,66.67,66.67,NA,NA
2019,Axiata,P01a,P,1,P01,TRUE,a,66.67,66.67,Access to privacy policies,Coming soon
2019,Axiata,P01b,P,1,P01,TRUE,b,NA,NA,Access to algorithmic system development policies,Coming soon
2019,Axiata,P02,P,2,P02,FALSE,NA,25,25,NA,NA
2019,Axiata,P02a,P,2,P02,TRUE,a,25,25,Changes to privacy policies,Coming soon
2019,Axiata,P02b,P,2,P02,TRUE,b,NA,NA,Changes to algorithmic system development policies,Coming soon
2019,Axiata,P03,P,3,P03,FALSE,NA,33.33,33.33,NA,NA
2019,Axiata,P03a,P,3,P03,TRUE,a,33.33,33.33,Collection of user information,Coming soon
2019,Axiata,P03b,P,3,P03,TRUE,b,NA,NA,Inference of user information,Coming soon
2019,Axiata,P04,P,4,P04,FALSE,NA,25,25,Sharing of user information,Coming soon
2019,Axiata,P05,P,5,P05,FALSE,NA,37.5,37.5,"Purpose for collecting, inferring, and sharing user information",Coming soon
2019,Axiata,P06,P,6,P06,FALSE,NA,0,0,Retention of user informations,Coming soon
2019,Axiata,P07,P,7,P07,FALSE,NA,0,0,Users’ control over their own user information,Coming soon
2019,Axiata,P08,P,8,P08,FALSE,NA,0,0,Users’ access to their own user information,Coming soon
2019,Axiata,P09,P,9,P09,FALSE,NA,NA,NA,Collection of user information from third parties,Coming soon
2019,Axiata,P10,P,10,P10,FALSE,NA,0,0,NA,NA
2019,Axiata,P10a,P,10,P10,TRUE,a,0,0,Process for responding to government demands for user information,Coming soon
2019,Axiata,P10b,P,10,P10,TRUE,b,0,0,Process for responding to private requests for user information,Coming soon
2019,Axiata,P11,P,11,P11,FALSE,NA,0,0,NA,NA
2019,Axiata,P11a,P,11,P11,TRUE,a,0,0,Data about government requests for user information,Coming soon
2019,Axiata,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2019,Axiata,P12,P,12,P12,FALSE,NA,0,0,User notification about third-party requests for user information,Coming soon
2019,Axiata,P13,P,13,P13,FALSE,NA,50,50,Security oversight,Coming soon
2019,Axiata,P14,P,14,P14,FALSE,NA,0,0,Addressing security vulnerabilities,Coming soon
2019,Axiata,P15,P,15,P15,FALSE,NA,0,0,Data breaches,Coming soon
2019,Axiata,P16,P,16,P16,FALSE,NA,NA,NA,Encryption of user communication and private content (digital platforms),Coming soon
2019,Axiata,P17,P,17,P17,FALSE,NA,NA,NA,Account Security (digital platforms),Coming soon
2019,Axiata,P18,P,18,P18,FALSE,NA,0,0,Inform and educate users about potential risks,Coming soon
2019,Baidu,G01,G,1,G01,FALSE,NA,25,25,Policy commitment,Coming soon
2019,Baidu,G02,G,2,G02,FALSE,NA,0,0,Governance and management oversight,Coming soon
2019,Baidu,G03,G,3,G03,FALSE,NA,12.5,12.5,Internal implementation,Coming soon
2019,Baidu,G04,G,4,G04,FALSE,NA,0,0,NA,NA
2019,Baidu,G04a,G,4,G04,TRUE,a,0,0,Impact assessment: Governments and regulations,Coming soon
2019,Baidu,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2019,Baidu,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2019,Baidu,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2019,Baidu,G04e,G,4,G04,TRUE,e,NA,NA,Impact assessment: Zero-rating,Coming soon
2019,Baidu,G05,G,5,G05,FALSE,NA,0,0,Stakeholder engagement and accountability,Coming soon
2019,Baidu,G06,G,6,G06,FALSE,NA,7.41,7.41,NA,NA
2019,Baidu,G06a,G,6,G06,TRUE,a,7.41,7.41,Remedy,Coming soon
2019,Baidu,G06b,G,6,G06,TRUE,b,NA,NA,Process for content moderation appeals,Coming soon
2019,Baidu,F01,F,1,F01,FALSE,NA,72.22,72.22,NA,NA
2019,Baidu,F01a,F,1,F01,TRUE,a,72.22,72.22,Access to terms of service,Coming soon
2019,Baidu,F01b,F,1,F01,TRUE,b,NA,NA,Access to advertising content policies,Coming soon
2019,Baidu,F01c,F,1,F01,TRUE,c,NA,NA,Access to advertising targeting policies,Coming soon
2019,Baidu,F01d,F,1,F01,TRUE,d,NA,NA,Access to algorithmic system use policies,Coming soon
2019,Baidu,F02,F,2,F02,FALSE,NA,0,0,NA,NA
2019,Baidu,F02a,F,2,F02,TRUE,a,0,0,Changes to terms of service,Coming soon
2019,Baidu,F02b,F,2,F02,TRUE,b,NA,NA,Changes to advertising content policies,Coming soon
2019,Baidu,F02c,F,2,F02,TRUE,c,NA,NA,Changes to advertising targeting policies,Coming soon
2019,Baidu,F02d,F,2,F02,TRUE,d,NA,NA,Changes to algorithmic system use policies,Coming soon
2019,Baidu,F03,F,3,F03,FALSE,NA,56.94,56.94,NA,NA
2019,Baidu,F03a,F,3,F03,TRUE,a,56.94,56.94,Process for terms of service enforcement,Coming soon
2019,Baidu,F03b,F,3,F03,TRUE,b,NA,NA,Advertising content rules and enforcement,Coming soon
2019,Baidu,F03c,F,3,F03,TRUE,c,NA,NA,Advertising targeting rules and enforcement,Coming soon
2019,Baidu,F04,F,4,F04,FALSE,NA,NA,NA,NA,NA
2019,Baidu,F04a,F,4,F04,TRUE,a,NA,NA,Data about content restrictions to enforce terms of service,Coming soon
2019,Baidu,F04b,F,4,F04,TRUE,b,NA,NA,Data about account restrictions to enforce terms of service,Coming soon
2019,Baidu,F04c,F,4,F04,TRUE,c,NA,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2019,Baidu,F05,F,5,F05,FALSE,NA,0,0,NA,NA
2019,Baidu,F05a,F,5,F05,TRUE,a,0,0,Process for responding to government demands to restrict content or accounts,Coming soon
2019,Baidu,F05b,F,5,F05,TRUE,b,0,0,Process for responding to private requests for content or account restriction,Coming soon
2019,Baidu,F06,F,6,F06,FALSE,NA,0,0,Data about government demands to restrict content and accounts,Coming soon
2019,Baidu,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2019,Baidu,F08,F,8,F08,FALSE,NA,0,0,User notification about content and account restriction,Coming soon
2019,Baidu,F09,F,9,F09,FALSE,NA,NA,NA,Network management (telecommunications companies),Coming soon
2019,Baidu,F10,F,10,F10,FALSE,NA,NA,NA,Network shutdown (telecommunications companies),Coming soon
2019,Baidu,F11,F,11,F11,FALSE,NA,0,0,Identity policy,Coming soon
2019,Baidu,F12,F,12,F12,FALSE,NA,NA,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2019,Baidu,F13,F,13,F13,FALSE,NA,NA,NA,Automated software agents (“bots”),Coming soon
2019,Baidu,P01,P,1,P01,FALSE,NA,94.44,94.44,NA,NA
2019,Baidu,P01a,P,1,P01,TRUE,a,94.44,94.44,Access to privacy policies,Coming soon
2019,Baidu,P01b,P,1,P01,TRUE,b,NA,NA,Access to algorithmic system development policies,Coming soon
2019,Baidu,P02,P,2,P02,FALSE,NA,37.5,37.5,NA,NA
2019,Baidu,P02a,P,2,P02,TRUE,a,37.5,37.5,Changes to privacy policies,Coming soon
2019,Baidu,P02b,P,2,P02,TRUE,b,NA,NA,Changes to algorithmic system development policies,Coming soon
2019,Baidu,P03,P,3,P03,FALSE,NA,66.67,66.67,NA,NA
2019,Baidu,P03a,P,3,P03,TRUE,a,66.67,66.67,Collection of user information,Coming soon
2019,Baidu,P03b,P,3,P03,TRUE,b,NA,NA,Inference of user information,Coming soon
2019,Baidu,P04,P,4,P04,FALSE,NA,50,50,Sharing of user information,Coming soon
2019,Baidu,P05,P,5,P05,FALSE,NA,75,75,"Purpose for collecting, inferring, and sharing user information",Coming soon
2019,Baidu,P06,P,6,P06,FALSE,NA,0,0,Retention of user informations,Coming soon
2019,Baidu,P07,P,7,P07,FALSE,NA,12.5,12.5,Users’ control over their own user information,Coming soon
2019,Baidu,P08,P,8,P08,FALSE,NA,12.5,12.5,Users’ access to their own user information,Coming soon
2019,Baidu,P09,P,9,P09,FALSE,NA,0,0,Collection of user information from third parties,Coming soon
2019,Baidu,P10,P,10,P10,FALSE,NA,0,0,NA,NA
2019,Baidu,P10a,P,10,P10,TRUE,a,0,0,Process for responding to government demands for user information,Coming soon
2019,Baidu,P10b,P,10,P10,TRUE,b,0,0,Process for responding to private requests for user information,Coming soon
2019,Baidu,P11,P,11,P11,FALSE,NA,0,0,NA,NA
2019,Baidu,P11a,P,11,P11,TRUE,a,0,0,Data about government requests for user information,Coming soon
2019,Baidu,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2019,Baidu,P12,P,12,P12,FALSE,NA,16.67,16.67,User notification about third-party requests for user information,Coming soon
2019,Baidu,P13,P,13,P13,FALSE,NA,16.67,16.67,Security oversight,Coming soon
2019,Baidu,P14,P,14,P14,FALSE,NA,33.33,33.33,Addressing security vulnerabilities,Coming soon
2019,Baidu,P15,P,15,P15,FALSE,NA,83.33,83.33,Data breaches,Coming soon
2019,Baidu,P16,P,16,P16,FALSE,NA,16.67,16.67,Encryption of user communication and private content (digital platforms),Coming soon
2019,Baidu,P17,P,17,P17,FALSE,NA,33.33,33.33,Account Security (digital platforms),Coming soon
2019,Baidu,P18,P,18,P18,FALSE,NA,50,50,Inform and educate users about potential risks,Coming soon
2019,Bharti Airtel,G01,G,1,G01,FALSE,NA,50,50,Policy commitment,Coming soon
2019,Bharti Airtel,G02,G,2,G02,FALSE,NA,16.67,16.67,Governance and management oversight,Coming soon
2019,Bharti Airtel,G03,G,3,G03,FALSE,NA,37.5,37.5,Internal implementation,Coming soon
2019,Bharti Airtel,G04,G,4,G04,FALSE,NA,0,0,NA,NA
2019,Bharti Airtel,G04a,G,4,G04,TRUE,a,0,0,Impact assessment: Governments and regulations,Coming soon
2019,Bharti Airtel,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2019,Bharti Airtel,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2019,Bharti Airtel,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2019,Bharti Airtel,G04e,G,4,G04,TRUE,e,NA,NA,Impact assessment: Zero-rating,Coming soon
2019,Bharti Airtel,G05,G,5,G05,FALSE,NA,25,25,Stakeholder engagement and accountability,Coming soon
2019,Bharti Airtel,G06,G,6,G06,FALSE,NA,19.45,19.45,NA,NA
2019,Bharti Airtel,G06a,G,6,G06,TRUE,a,19.45,19.45,Remedy,Coming soon
2019,Bharti Airtel,G06b,G,6,G06,TRUE,b,NA,NA,Process for content moderation appeals,Coming soon
2019,Bharti Airtel,F01,F,1,F01,FALSE,NA,50,50,NA,NA
2019,Bharti Airtel,F01a,F,1,F01,TRUE,a,50,50,Access to terms of service,Coming soon
2019,Bharti Airtel,F01b,F,1,F01,TRUE,b,NA,NA,Access to advertising content policies,Coming soon
2019,Bharti Airtel,F01c,F,1,F01,TRUE,c,NA,NA,Access to advertising targeting policies,Coming soon
2019,Bharti Airtel,F01d,F,1,F01,TRUE,d,NA,NA,Access to algorithmic system use policies,Coming soon
2019,Bharti Airtel,F02,F,2,F02,FALSE,NA,0,0,NA,NA
2019,Bharti Airtel,F02a,F,2,F02,TRUE,a,0,0,Changes to terms of service,Coming soon
2019,Bharti Airtel,F02b,F,2,F02,TRUE,b,NA,NA,Changes to advertising content policies,Coming soon
2019,Bharti Airtel,F02c,F,2,F02,TRUE,c,NA,NA,Changes to advertising targeting policies,Coming soon
2019,Bharti Airtel,F02d,F,2,F02,TRUE,d,NA,NA,Changes to algorithmic system use policies,Coming soon
2019,Bharti Airtel,F03,F,3,F03,FALSE,NA,26.67,26.67,NA,NA
